fecha,actual_mean,actual_min,actual_max,actual_std,predicted_mean,predicted_min,predicted_max,predicted_std
2024-03-03,7.49007392333709,-10.59814,21.00047,4.9151984397505375,7.908456,0.4052223,16.368084,1.9255698
2024-03-04,9.626411223344554,-7.40096,21.100730000000002,4.250481974331794,9.876697,1.5370827,19.04913,1.8138516
2024-03-05,9.63974153932584,-7.40096,20.799949999999995,4.364857791497342,9.780024,2.6527517,18.828533,2.0149834
2024-03-06,9.560377654320986,-4.69951,21.00047,3.851390896729926,9.856886,2.7509134,17.437582,1.7014781
2024-03-07,9.85719316085489,-5.200810000000001,21.997500000000002,3.991188743067023,10.073321,1.3027104,18.81039,1.8307552
2024-03-08,8.92322341216216,-7.10018,20.59943,4.3363971756372885,9.068877,1.9986045,19.109467,1.8490642
2024-03-09,8.318038410372038,-6.097580000000001,21.40151,4.672102116336369,8.785899,2.30841,17.06085,1.8585234
2024-03-10,9.500734560810809,-6.899660000000001,21.50177,4.402084504149572,9.841289,4.270136,18.989761,1.9321916
2024-03-11,10.123090779661014,-5.90263,20.59943,4.120057117571687,10.246651,3.2623062,18.99392,1.8144809
2024-03-12,10.927858885135134,-4.3987300000000005,20.398909999999997,3.3424704057471306,11.112595,5.9030657,18.718334,1.577793
2024-03-13,12.404300316027086,1.3996400000000004,21.602030000000003,2.969446149324403,12.415342,5.488472,18.973349,1.5659168
2024-03-14,12.91412987598647,0.9985999999999983,22.198019999999996,3.0404721653650952,12.929148,7.555703,18.008661,1.3672475
2024-03-15,14.105361361079863,2.8979699999999995,21.802549999999997,3.149433218415116,13.8961315,8.949532,20.202597,1.3852468
2024-03-16,14.881433408323959,2.001199999999999,25.400769999999998,3.543709773943764,14.555642,9.757002,20.204363,1.3525507
2024-03-17,16.283733783783784,5.49916,26.197279999999996,3.0615635044886784,15.635856,10.700118,20.55693,1.2934549
2024-03-18,16.136968297632468,4.401869999999997,23.200619999999997,2.8452320116322816,15.735062,9.222425,21.270704,1.347725
2024-03-19,16.231289819004523,4.702649999999998,23.10036,2.9097713850825975,15.883957,9.371661,21.377989,1.3032515
2024-03-20,15.110936828442435,2.402239999999998,22.097759999999997,2.6349283344300147,14.791754,8.880228,19.788258,1.3584007
2024-03-21,15.81448566591422,2.1014600000000003,22.198019999999996,2.3992813161993864,15.518361,8.802469,21.131544,1.3058352
2024-03-22,17.02879625704622,-1.2015500000000006,27.400399999999998,3.108573268624635,16.602375,10.552582,20.817368,1.2813476
2024-03-23,15.310752635135135,-0.19894999999999963,27.199879999999997,3.797672631914644,14.862663,8.642534,20.451471,1.5143042
2024-03-24,13.348658951521983,0.0015699999999999159,22.097759999999997,3.559000043766498,13.16605,7.4810915,20.161348,1.5846068
2024-03-25,11.119811794582391,-2.599620000000001,22.498800000000003,3.771388051071427,11.41422,2.6178637,18.631042,1.6809164
2024-03-26,8.27126636466591,-7.6014800000000005,20.398909999999997,4.569032587852471,8.837871,0.21989612,18.045267,2.0795465
2024-03-27,10.010847355278091,-6.19784,19.99787,4.369199444979349,10.294955,2.846758,18.387913,1.8645692
2024-03-28,12.248743276643989,-2.599620000000001,21.40151,4.602643081566033,12.289902,5.321978,19.613192,1.8192965
2024-03-29,10.992874392735526,-6.2981,21.200989999999997,4.704064777327385,11.379973,3.545861,19.10788,1.9015903
2024-03-30,9.869970647727271,-6.19784,21.802549999999997,4.290436364287452,10.294203,4.356424,18.002716,1.8986027
2024-03-31,9.675995397727272,-5.30107,21.997500000000002,4.716150583195739,10.058394,2.3417907,19.060156,1.9869562
2024-04-01,10.392140959367945,-5.40133,21.802549999999997,4.253243180403953,10.601688,4.263272,18.693348,1.8754138
2024-04-02,11.281883932584268,-4.097950000000002,21.200989999999997,3.9900359042636415,11.503987,5.326407,20.122967,1.7888665
2024-04-03,14.181320920314253,-0.5999900000000018,22.599059999999998,3.3005640917164336,13.985453,8.3527355,19.645823,1.4178138
