fecha,actual_mean,actual_min,actual_max,actual_std,predicted_mean,predicted_min,predicted_max,predicted_std
2023-11-25,10.883430608108107,-3.5019600000000004,23.200619999999997,3.974929159779316,11.164666,6.102382,16.94585,1.0682952
2023-11-26,10.110259695603157,1.1991199999999977,22.79958,3.9484073903961576,10.7637005,6.3514023,16.587177,1.0428704
2023-11-27,10.720091997742662,-0.5999900000000018,21.89724,4.0044692907928505,11.195251,7.595629,15.816504,0.99916655
2023-11-28,12.230866892655367,-4.298470000000001,21.602030000000003,3.684445032632242,12.362534,6.7131257,18.43112,1.031234
2023-11-29,13.405611176470586,-1.301810000000002,21.802549999999997,3.4999897877727992,13.415018,8.510988,18.840277,0.9773666
2023-11-30,13.504389175141242,0.7980799999999988,22.79958,4.173116159632197,13.426877,9.479621,17.637651,0.9676221
2023-12-01,10.412126832579183,-4.69951,22.89984,5.041125376912256,10.768539,6.5920296,16.420036,1.1299901
2023-12-02,8.356765107344632,-8.899289999999999,22.599059999999998,4.9768963878769,8.926504,3.9809375,16.721191,1.1665725
2023-12-03,7.592149003397507,-7.200440000000001,22.29828,4.893527734476119,8.310343,2.2585704,16.539093,1.1968827
2023-12-04,9.13270502831257,-5.000290000000001,21.89724,4.141401843916212,9.678827,3.2771733,14.112743,0.9988625
2023-12-05,8.111055728813557,-6.99992,22.79958,4.980682823880004,8.671521,4.5927114,13.792605,1.1120013
2023-12-06,8.506576512415348,-3.6022200000000004,22.29828,5.038949230727605,9.150559,4.926396,13.110953,1.1109473
2023-12-07,9.950943163841806,-1.301810000000002,22.599059999999998,4.765158405607338,10.533873,7.0650187,15.042351,1.155316
2023-12-08,10.685289446327683,-3.99769,22.39854,4.596208114931828,10.769434,6.8932676,16.163298,1.0346712
2023-12-09,12.035341252821668,-1.301810000000002,24.002699999999997,4.3911770868494395,12.115891,8.901106,17.859526,1.0984876
2023-12-10,13.834413532731375,2.9982299999999977,24.002699999999997,3.654295956110271,13.70967,9.245864,17.312471,1.0048088
2023-12-11,14.035893050847456,4.401869999999997,24.19765,3.786269056486953,13.574523,9.704531,20.440788,0.99893606
2023-12-12,13.483720539932508,1.4998999999999987,23.40114,4.084320560794561,13.216416,9.984151,17.345762,0.9540309
2023-12-13,10.663576382022471,-5.702110000000001,24.19765,4.774433714044016,10.405862,6.6729274,19.086336,1.0510167
2023-12-14,9.161309831460672,-7.802,22.498800000000003,4.631654337020985,9.182141,5.0410333,14.7677355,1.0738001
2023-12-15,9.737299316143496,-5.200810000000001,21.602030000000003,3.9703791412267595,9.98121,6.369103,14.801732,1.0962443
2023-12-16,8.782737443946187,-1.2015500000000006,22.39854,4.372409767409862,9.20677,5.7470913,15.18254,1.0840249
2023-12-17,7.993124370786516,-2.8001400000000007,21.802549999999997,4.443988932809447,8.538492,3.9148684,12.166358,1.1074133
2023-12-18,7.543562786516853,-3.5019600000000004,21.100730000000002,4.459194989429089,8.213606,3.285727,13.372827,1.2216412
2023-12-19,7.517642789651292,-4.5992500000000005,21.200989999999997,4.566727897309611,8.065501,4.171237,13.642887,1.2492524
2023-12-20,8.380823622047243,-4.799770000000001,21.40151,4.4691477781666915,8.7803,5.0430503,15.641965,1.1454245
2023-12-21,9.294001,-3.0006600000000003,20.59943,4.102629450089783,9.606526,5.393145,14.958299,1.0926819
2023-12-22,10.207261955056177,-3.6022200000000004,20.799949999999995,3.990931956166556,10.388821,5.6634345,14.535104,1.052555
2023-12-23,8.902530022446687,-0.8005100000000014,19.99787,3.9796716139448227,9.557098,5.911417,14.110509,1.0644283
2023-12-24,8.28030867117117,-1.7975400000000012,20.298649999999995,4.2429226248099114,9.047824,4.990812,15.320147,1.1674708
2023-12-25,7.964508413948256,-2.3991000000000016,20.799949999999995,4.635206542851471,8.6503935,4.579337,13.789378,1.2139406
2023-12-26,7.490434999999999,-3.5019600000000004,21.100730000000002,4.895182785159646,8.267669,3.6110172,14.738085,1.3727562
2023-12-27,7.8632172860360345,-4.5992500000000005,21.100730000000002,4.956453732143143,8.426439,4.5118055,13.6458025,1.3546327
2023-12-28,8.521955191011234,-1.7975400000000012,23.000099999999996,4.90925831949219,8.840254,4.7691584,14.669045,1.3591124
2023-12-29,9.570191640449435,-2.19858,23.80218,4.400334072547759,9.652989,6.1209345,15.359292,1.1691476
2023-12-30,9.894565910112357,-2.19858,22.097759999999997,4.244330103898977,10.131227,6.5598073,14.650908,1.0100483
2023-12-31,9.38165049493813,-4.69951,22.39854,4.325477679412679,9.560567,6.58359,13.60911,0.94674385
2024-01-01,9.169551644144143,-4.799770000000001,21.00047,4.623875458688498,9.296135,5.3646483,15.651885,1.0164949
2024-01-02,10.258508354002254,-0.0986900000000014,21.997500000000002,4.450095575340541,10.318888,7.413616,17.694061,1.1636392
2024-01-03,11.92108211235955,0.402609999999999,21.802549999999997,3.98443277298593,11.837324,8.927415,15.236034,0.93465364
2024-01-04,10.478533934977579,-2.3991000000000016,21.301249999999996,4.426648601902602,10.7495165,7.661519,14.82049,0.9848156
2024-01-05,8.305316008968608,-7.802,21.802549999999997,4.886296109082568,8.629733,5.8427815,15.0286455,1.0397273
2024-01-06,7.279053187429852,-10.59814,20.799949999999995,4.969626274161026,7.5857553,2.6213214,11.783304,1.1153315
2024-01-07,6.775415977528088,-11.60074,20.799949999999995,5.12996806757218,7.1156683,1.9131849,12.877686,1.1588101
2024-01-08,5.797725799549548,-11.801260000000001,21.200989999999997,5.515064467534538,6.3431096,1.5958829,14.866222,1.2338337
2024-01-09,6.668158267716534,-8.999550000000001,21.802549999999997,5.215235439958662,7.2283792,2.012809,13.303439,1.137815
2024-01-10,7.377880855855854,-7.40096,22.39854,5.380382838925164,8.073769,4.43197,13.47485,1.1625409
2024-01-11,6.761109988738738,-7.10018,24.999729999999996,5.946118063738146,7.38042,1.7284546,12.298478,1.2172041
2024-01-12,6.827260786516852,-5.200810000000001,25.20025,6.069887527914507,7.4478803,3.6981003,12.269011,1.2069539
2024-01-13,8.784312128378376,-1.001030000000001,25.400769999999998,5.180403029788952,8.966039,5.436861,13.268277,1.129562
2024-01-14,11.410439977502811,-2.19858,24.999729999999996,4.63187769391367,11.181149,7.7796206,15.405663,1.1289798
